review,model,sentiment
"I'm disappointed with the toy. It's not as fun as it looked in the commercials.",Mixtral-8x7b,negative
"The brand's marketing is misleading. They make false promises and don't deliver on their claims.",Mixtral-8x7b,negative
"I'm annoyed with the venue. It's noisy and chaotic, and it's hard to enjoy the event.",Mixtral-8x7b,negative
"I'm disappointed with the ad. It's overhyped and doesn't live up to the expectations it sets.",Mixtral-8x7b,negative
"I'm angry with the product. It's poorly designed and doesn't meet my needs.",Mixtral-8x7b,negative
"I'm frustrated with the service. It's slow and inefficient, and the staff is unresponsive.",Mixtral-8x7b,negative
"I'm disappointed with the restaurant. The atmosphere is uninviting and the service is slow.",Mixtral-8x7b,negative
"The event was a disappointment. The speakers were boring and the content was uninteresting.",Mixtral-8x7b,negative
"I'm angry with the spa. They didn't provide the level of service I expected and didn't address my concerns.",Mixtral-8x7b,negative
"I'm frustrated with the store. They have limited availability and the prices are too high.",Mixtral-8x7b,negative
"I'm disappointed with the toy. It's not as durable as it should be and broke easily.",Mixtral-8x7b,negative
"The brand's business practices are unethical. They take advantage of their customers and don't prioritize their needs.",Mixtral-8x7b,negative
"I'm annoyed with the venue. It's overcrowded and uncomfortable, and the staff is unhelpful.",Mixtral-8x7b,negative
"I'm disappointed with the ad. It's exaggerated and doesn't accurately reflect the product's capabilities.",Mixtral-8x7b,negative
"I'm angry with the product. It's faulty and doesn't work as intended.",Mixtral-8x7b,negative
"I'm frustrated with the service. It's unreliable and the staff is unresponsive, making it difficult to get the help I need.",Mixtral-8x7b,negative
"I'm disappointed with the restaurant. The food is bland and unimaginative, and the portions are small.",Mixtral-8x7b,negative
"The event was a disaster. The organizers didn't plan well, and the whole thing was a mess, wasting my time and money.",Mixtral-8x7b,negative
"I'm angry with the spa. They overcharged me for services that didn't meet my expectations.",Mixtral-8x7b,negative
"I'm frustrated with the store. They have limited availability and poor customer service, making it difficult to make purchases.",Mixtral-8x7b,negative
"I'm disappointed with the toy. It's not as fun as it looked in the commercials, and it doesn't provide the entertainment value I expected.",Mixtral-8x7b,negative
"The brand's marketing is deceptive. They make false promises and don't deliver on their claims, leaving customers feeling disappointed and frustrated.",Mixtral-8x7b,negative
"I'm annoyed with the venue. It's poorly managed and the facilities are in disrepair, making for an unpleasant experience.",Mixtral-8x7b,negative
"I'm disappointed with the ad. It's overhyped and doesn't deliver on the promises it makes, leading to unmet expectations.",Mixtral-8x7b,negative
"I'm angry with the product. It's poorly designed and doesn't meet my needs, wasting my time and money.",Mixtral-8x7b,negative
"I'm frustrated with the service. It's unreliable and the staff is unresponsive, making it difficult to get the help I need and wasting my time.",Mixtral-8x7b,negative
"I'm disappointed with the restaurant. The food is subpar and the service is slow, making for an unsatisfying experience.",Mixtral-8x7b,negative
"The event was a disappointment. The speakers were unengaging and the content was uninteresting, wasting my time and money.",Mixtral-8x7b,negative
"I'm angry with the spa. They didn't provide the level of service I expected and didn't address my concerns, wasting my time and money.",Mixtral-8x7b,negative
"I'm frustrated with the store. They have limited availability and poor customer service, making it difficult to make purchases and wasting my time.",Mixtral-8x7b,negative
"I'm disappointed with the toy. It's not as durable as it should be and broke easily, wasting my money.",Mixtral-8x7b,negative
"The brand's business practices are unethical. They take advantage of their customers and don't prioritize their needs, wasting their time and money.",Mixtral-8x7b,negative
"I'm annoyed with the venue. It's overcrowded and uncomfortable, and the staff is unhelpful, wasting my time and money.",Mixtral-8x7b,negative
"I'm disappointed with the ad. It's exaggerated and doesn't accurately reflect the product's capabilities, leading to unmet expectations and wasted money.",Mixtral-8x7b,negative
"I'm angry with the product. It's faulty and doesn't work as intended, wasting my time and money.",Mixtral-8x7b,negative
"I'm frustrated with the service. It's unreliable and the staff is unresponsive, making it difficult to get the help I need and wasting my time and money.",Mixtral-8x7b,negative
"I'm disappointed with the restaurant. The food is bland and unimaginative, and the portions are small, wasting my money.",Mixtral-8x7b,negative
"I can't believe how much money I wasted on this piece of junk product. It broke after just a few uses!",Mixtral-8x7b,negative
"The movie I watched last night was a total disaster. The plot was all over the place and the acting was terrible.",Mixtral-8x7b,negative
"I'm so annoyed with this event. They promised a great experience, but it was a complete letdown.",Mixtral-8x7b,negative
"The venue for the event was a mess. It was dirty, crowded, and the staff was unhelpful.",Mixtral-8x7b,negative
"I'm disappointed with this ad. It made false promises and didn't deliver on what it claimed.",Mixtral-8x7b,negative
"I can't believe how cheaply made this toy is. It broke within minutes of playing with it.",Mixtral-8x7b,negative
"The restaurant I went to was a complete disaster. The food was cold, the service was slow, and the prices were too high.",Mixtral-8x7b,negative
"I'm so angry with this spa. I paid for a relaxing massage, but instead, I got a painful and uncomfortable experience.",Mixtral-8x7b,negative
"I'm frustrated with this store. They have a limited selection, and the prices are too high.",Mixtral-8x7b,negative
"I'm disappointed with this brand. They promised high-quality products, but what I received was subpar.",Mixtral-8x7b,negative
"I'm annoyed with this general experience. It was a complete waste of time and money.",Mixtral-8x7b,negative
"I can't believe how terrible this product is. It doesn't work as advertised and is a complete waste of money.",Mixtral-8x7b,negative
"I'm so disappointed with this movie. It had so much potential, but it was a complete letdown.",Mixtral-8x7b,negative
"I'm frustrated with this event. The organizers didn't plan well, and it was a chaotic and disorganized experience.",Mixtral-8x7b,negative
"The venue for this event was a complete disaster. It was hot, crowded, and the sound system was terrible.",Mixtral-8x7b,negative
"I'm angry with this ad. It's misleading and doesn't accurately represent the product.",Mixtral-8x7b,negative
"I'm disappointed with this toy. It's not as fun as it looked in the commercials and is a complete waste of money.",Mixtral-8x7b,negative
